agno;mes;RBD;Establecimiento;Codigo;Enseñanza;Nivel;Letra;Porc_de_Asistencia;Matrícula_cierre_mes;;;;;;
2026;2.Abril;10548;Escuela Isabel Riquelme;110;Enseñanza Básica;2° básico;A;90%;17;;;;;;
2026;2.Abril;10548;Escuela Isabel Riquelme;110;Enseñanza Básica;3° básico;A;91%;21;;;;;;
2026;2.Abril;10548;Escuela Isabel Riquelme;110;Enseñanza Básica;4° básico;A;95%;20;;;;;;
2026;2.Abril;10548;Escuela Isabel Riquelme;110;Enseñanza Básica;5° básico;A;86%;23;;;;;;
2026;2.Abril;10548;Escuela Isabel Riquelme;110;Enseñanza Básica;6° básico;A;100%;22;;;;;;
2026;2.Abril;10548;Escuela Isabel Riquelme;110;Enseñanza Básica;7° básico;A;87%;16;;;;;;
2026;2.Abril;10548;Escuela Isabel Riquelme;110;Enseñanza Básica;8° básico;A;100%;24;;;;;;
2026;2.Abril;10550;Escuela Libertador General Bernardo O'Higgins;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;93%;5;;;;;;
2026;2.Abril;10550;Escuela Libertador General Bernardo O'Higgins;10;Educación Parvularia;2° nivel de Transición (Kinder);A;99%;8;;;;;;
2026;2.Abril;10550;Escuela Libertador General Bernardo O'Higgins;110;Enseñanza Básica;1° básico;A;97%;15;;;;;;
2026;2.Abril;10550;Escuela Libertador General Bernardo O'Higgins;110;Enseñanza Básica;2° básico;A;90%;31;;;;;;
2026;2.Abril;10550;Escuela Libertador General Bernardo O'Higgins;110;Enseñanza Básica;3° básico;A;94%;25;;;;;;
2026;2.Abril;10550;Escuela Libertador General Bernardo O'Higgins;110;Enseñanza Básica;4° básico;A;84%;19;;;;;;
2026;2.Abril;10550;Escuela Libertador General Bernardo O'Higgins;110;Enseñanza Básica;5° básico;A;94%;15;;;;;;
2026;2.Abril;10550;Escuela Libertador General Bernardo O'Higgins;110;Enseñanza Básica;6° básico;A;86%;29;;;;;;
2026;2.Abril;10550;Escuela Libertador General Bernardo O'Higgins;110;Enseñanza Básica;7° básico;A;95%;28;;;;;;
2026;2.Abril;10550;Escuela Libertador General Bernardo O'Higgins;110;Enseñanza Básica;8° básico;A;93%;20;;;;;;
2026;2.Abril;10551;Liceo Polivalente Lucila Godoy Alcayaga;110;Enseñanza Básica;8° básico;A;89%;20;;;;;;
2026;2.Abril;10551;Liceo Polivalente Lucila Godoy Alcayaga;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;A;89%;28;;;;;;
2026;2.Abril;10551;Liceo Polivalente Lucila Godoy Alcayaga;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;B;90%;30;;;;;;
2026;2.Abril;10551;Liceo Polivalente Lucila Godoy Alcayaga;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;C;88%;28;;;;;;
2026;2.Abril;10551;Liceo Polivalente Lucila Godoy Alcayaga;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;A;82%;27;;;;;;
2026;2.Abril;10551;Liceo Polivalente Lucila Godoy Alcayaga;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;B;89%;26;;;;;;
2026;2.Abril;10551;Liceo Polivalente Lucila Godoy Alcayaga;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;C;89%;26;;;;;;
2026;2.Abril;10551;Liceo Polivalente Lucila Godoy Alcayaga;310;Enseñanza Media Humanista-Científica niños y jóvenes;3° medio;A;76%;18;;;;;;
2026;2.Abril;10551;Liceo Polivalente Lucila Godoy Alcayaga;310;Enseñanza Media Humanista-Científica niños y jóvenes;3° medio;B;76%;13;;;;;;
2026;2.Abril;10551;Liceo Polivalente Lucila Godoy Alcayaga;310;Enseñanza Media Humanista-Científica niños y jóvenes;4° medio;A;87%;22;;;;;;
2026;2.Abril;10551;Liceo Polivalente Lucila Godoy Alcayaga;310;Enseñanza Media Humanista-Científica niños y jóvenes;4° medio;B;81%;20;;;;;;
2026;2.Abril;10554;Escuela General Rene Schneider Chereau;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;90%;7;;;;;;
2026;2.Abril;10554;Escuela General Rene Schneider Chereau;10;Educación Parvularia;2° nivel de Transición (Kinder);A;85%;15;;;;;;
2026;2.Abril;10556;Escuela Alemania;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;86%;4;;;;;;
2026;2.Abril;10556;Escuela Alemania;10;Educación Parvularia;2° nivel de Transición (Kinder);A;69%;9;;;;;;
2026;2.Abril;10556;Escuela Alemania;110;Enseñanza Básica;1° básico;A;91%;21;;;;;;
2026;2.Abril;10556;Escuela Alemania;110;Enseñanza Básica;2° básico;A;92%;15;;;;;;
2026;2.Abril;10556;Escuela Alemania;110;Enseñanza Básica;3° básico;A;90%;26;;;;;;
2026;2.Abril;10556;Escuela Alemania;110;Enseñanza Básica;4° básico;A;89%;19;;;;;;
2026;2.Abril;10556;Escuela Alemania;110;Enseñanza Básica;5° básico;A;90%;30;;;;;;
2026;2.Abril;10556;Escuela Alemania;110;Enseñanza Básica;6° básico;A;88%;28;;;;;;
2026;2.Abril;10556;Escuela Alemania;110;Enseñanza Básica;7° básico;A;85%;30;;;;;;
2026;2.Abril;10556;Escuela Alemania;110;Enseñanza Básica;8° básico;A;91%;25;;;;;;
2026;2.Abril;10558;Escuela Republica De Los Ee.Uu. De America;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;67%;10;;;;;;
2026;2.Abril;10558;Escuela Republica De Los Ee.Uu. De America;10;Educación Parvularia;2° nivel de Transición (Kinder);A;80%;8;;;;;;
2026;2.Abril;10560;Escuela Javiera Carrera Verdugo;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;92%;18;;;;;;
2026;2.Abril;10560;Escuela Javiera Carrera Verdugo;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;78%;18;;;;;;
2026;2.Abril;10563;Escuela Manuel Magallanes Moure;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;95%;1;;;;;;
2026;2.Abril;10563;Escuela Manuel Magallanes Moure;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;95%;3;;;;;;
2026;2.Abril;10564;Escuela Republica Del Peru;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;78%;2;;;;;;
2026;2.Abril;10564;Escuela Republica Del Peru;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;84%;10;;;;;;
2026;2.Abril;10565;Escuela Diego Portales;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;92%;17;;;;;;
2026;2.Abril;10565;Escuela Diego Portales;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);B;89%;16;;;;;;
2026;2.Abril;10565;Escuela Diego Portales;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;94%;17;;;;;;
2026;2.Abril;10565;Escuela Diego Portales;10;Enseñanza Básica;2° nivel de Transición (Kinder);B;89%;17;;;;;;
2026;2.Abril;10567;Escuela Mahuida;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;84%;4;;;;;;
2026;2.Abril;10567;Escuela Mahuida;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;87%;9;;;;;;
2026;2.Abril;10569;Liceo Nuevo Porvenir;167;Educación Básica Adultos Con Oficios;Nivel Básico 3(7° y 8° básico);A;80%;40;;;;;;
2026;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;75%;9;;;;;;
2026;2.Abril;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;89%;12;;;;;;
2026;2.Abril;10571;Escuela Escritora Marcela Paz;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;85%;4;;;;;;
2026;2.Abril;10571;Escuela Escritora Marcela Paz;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;85%;7;;;;;;
2026;2.Abril;10574;Escuela España;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;89%;8;;;;;;
2026;2.Abril;10574;Escuela España;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;97%;13;;;;;;
2026;2.Abril;10579;Escuela Jose Nuez Martin;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;88%;7;;;;;;
2026;2.Abril;10579;Escuela Jose Nuez Martin;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;81%;6;;;;;;
2026;2.Abril;10580;Escuela Abraham Lincoln;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;87%;9;;;;;;
2026;2.Abril;10580;Escuela Abraham Lincoln;10;Educación Parvularia;2° nivel de Transición (Kinder);A;84%;11;;;;;;
2026;2.Abril;10581;Escuela Basica Antupillan;167;Educación Básica Adultos Con Oficios;Nivel Básico 3(7° y 8° básico);A;88%;14;;;;;;
2026;2.Abril;10584;Liceo De Adultos Pucara De Chena;167;Educación Media H-C Adultos;Nivel Básico 3(7° y 8° básico);A;93%;22;;;;;;
2026;2.Abril;10584;Liceo De Adultos Pucara De Chena;167;Educación Media H-C Adultos;Nivel Básico 3(7° y 8° básico);B;90%;23;;;;;;
2026;2.Abril;10586;Escuela Eliodoro Yanez Ponce De Leon;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;86%;16;;;;;;
2026;2.Abril;10586;Escuela Eliodoro Yanez Ponce De Leon;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;87%;13;;;;;;
2026;2.Abril;10586;Escuela Eliodoro Yanez Ponce De Leon;167;Educación Básica Adultos Con Oficios;Nivel Básico 2(5° y 6° básico);A;97%;17;;;;;;
2026;2.Abril;10586;Escuela Eliodoro Yanez Ponce De Leon;167;Educación Básica Adultos Con Oficios;Nivel Básico 3(7° y 8° básico);A;93%;16;;;;;;
2026;2.Abril;10588;Liceo Cardenal Antonio Samore;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;92%;17;;;;;;
2026;2.Abril;10588;Liceo Cardenal Antonio Samore;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;91%;15;;;;;;
2026;2.Abril;10589;Escuela Haras Los Condores;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;92%;12;;;;;;
2026;2.Abril;10589;Escuela Haras Los Condores;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;78%;23;;;;;;
2026;2.Abril;10592;Centro Educacional Clara Solovera;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;78%;10;;;;;;
2026;2.Abril;10592;Centro Educacional Clara Solovera;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;68%;12;;;;;;
2026;2.Abril;10592;Centro Educacional Clara Solovera;310;Enseñanza Media Técnico-Profesional Industrial niños;1° medio;A;93%;34;;;;;;
2026;2.Abril;10592;Centro Educacional Clara Solovera;310;Enseñanza Media Técnico-Profesional Industrial niños;1° medio;B;83%;39;;;;;;
2026;2.Abril;10592;Centro Educacional Clara Solovera;310;Enseñanza Media Técnico-Profesional Industrial niños;2° medio;A;80%;32;;;;;;
2026;2.Abril;10592;Centro Educacional Clara Solovera;310;Enseñanza Media Técnico-Profesional Industrial niños;2° medio;B;87%;25;;;;;;
2026;2.Abril;12079;Escuela Hernan Merino Correa;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;98%;26;;;;;;
2026;2.Abril;12079;Escuela Hernan Merino Correa;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;91%;21;;;;;;
2026;2.Abril;24444;Liceo Industrial Hardware;310;Enseñanza Media Técnico-Profesional Industrial niños;1° medio;A;82%;32;;;;;;
2026;2.Abril;24444;Liceo Industrial Hardware;310;Enseñanza Media Técnico-Profesional Industrial niños;1° medio;B;90%;32;;;;;;
2026;2.Abril;24444;Liceo Industrial Hardware;310;Enseñanza Media Técnico-Profesional Industrial niños;1° medio;C;89%;30;;;;;;
2026;2.Abril;24444;Liceo Industrial Hardware;310;Enseñanza Media Técnico-Profesional Industrial niños;2° medio;A;93%;31;;;;;;
2026;2.Abril;24444;Liceo Industrial Hardware;310;Enseñanza Media Técnico-Profesional Industrial niños;2° medio;B;90%;31;;;;;;
2026;2.Abril;24444;Liceo Industrial Hardware;310;Enseñanza Media Técnico-Profesional Industrial niños;2° medio;C;90%;31;;;;;;
2026;2.Abril;25009;Liceo Valle De Lluta;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;95%;12;;;;;;
2026;2.Abril;25009;Liceo Valle De Lluta;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;93%;11;;;;;;
2026;2.Abril;25009;Liceo Valle De Lluta;10;Enseñanza Básica;2° nivel de Transición (Kinder);B;93%;10;;;;;;
2026;2.Abril;25009;Liceo Valle De Lluta;167;Educación Media H-C Adultos;Nivel Básico 2(5° y 6° básico);A;79%;17;;;;;;
2026;2.Abril;25009;Liceo Valle De Lluta;167;Educación Media H-C Adultos;Nivel Básico 3(7° y 8° básico);A;87%;21;;;;;;
2026;2.Abril;25078;Escuela Comandante Carlos Condell;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;82%;17;;;;;;
2026;2.Abril;25078;Escuela Comandante Carlos Condell;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;81%;17;;;;;;
2026;2.Abril;25078;Escuela Comandante Carlos Condell;10;Enseñanza Básica;2° nivel de Transición (Kinder);B;79%;20;;;;;;
2026;2.Abril;25698;Colegio Cordillera De Los Andes;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);A;84%;22;;;;;;
2026;2.Abril;25698;Colegio Cordillera De Los Andes;10;Enseñanza Básica;1er nivel de Transición (Pre-kinder);B;77%;15;;;;;;
2026;2.Abril;25698;Colegio Cordillera De Los Andes;10;Enseñanza Básica;2° nivel de Transición (Kinder);A;92%;20;;;;;;
2026;2.Abril;25698;Colegio Cordillera De Los Andes;10;Enseñanza Básica;2° nivel de Transición (Kinder);B;80%;21;;;;;;
2026;2.Abril;25698;Colegio Cordillera De Los Andes;165;Educación Media H-C Adultos;Nivel Básico 3(7° y 8° básico);A;90%;45;;;;;;
2026;2.Abril;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;81%;21;;;;;;
2026;2.Abril;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);B;89%;9;;;;;;
2026;2.Abril;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;10;Educación Parvularia;2° nivel de Transición (Kinder);A;89%;22;;;;;;
2026;2.Abril;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;10;Educación Parvularia;2° nivel de Transición (Kinder);B;92%;18;;;;;;
2026;2.Abril;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;A;90%;42;;;;;;
2026;2.Abril;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;B;88%;41;;;;;;
2026;2.Abril;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;A;93%;45;;;;;;
2026;2.Abril;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;B;89%;40;;;;;;
2026;2.Abril;31293;Liceo Nacional Bicentenario De Excelencia;110;Enseñanza Media Humanista-Científica niños y jóvenes;7° básico;A;97%;38;;;;;;
2026;2.Abril;31293;Liceo Nacional Bicentenario De Excelencia;110;Enseñanza Media Humanista-Científica niños y jóvenes;7° básico;B;97%;38;;;;;;
2026;2.Abril;31293;Liceo Nacional Bicentenario De Excelencia;110;Enseñanza Media Humanista-Científica niños y jóvenes;8° básico;A;98%;38;;;;;;
2026;2.Abril;31293;Liceo Nacional Bicentenario De Excelencia;110;Enseñanza Media Humanista-Científica niños y jóvenes;8° básico;B;93%;38;;;;;;
2026;2.Abril;31293;Liceo Nacional Bicentenario De Excelencia;110;Enseñanza Media Humanista-Científica niños y jóvenes;8° básico;C;92%;38;;;;;;
2026;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;1° básico;A;77%;6;;;;;;
2026;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;2° básico;A;82%;20;;;;;;
2026;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;3° básico;A;80%;20;;;;;;
2026;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;4° básico;A;81%;25;;;;;;
2026;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;5° básico;A;77%;22;;;;;;
2026;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;6° básico;A;81%;30;;;;;;
2026;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;7° básico;A;76%;23;;;;;;
2026;2.Abril;10576;Escuela Básica Brisas De Chena;110;Enseñanza Básica;8° básico;A;80%;30;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;1º Básico;A;94%;5;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;1º Básico;B;71%;2;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;2º Básico;A;80%;8;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;2º Básico;B;75%;3;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;3º Básico;A;65%;4;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;3º Básico;B;61%;3;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;4º Básico;A;86%;7;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;4º Básico;B;60%;5;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;5º Básico;A;80%;5;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;6º Básico;A;84%;11;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;7º Básico;A;71%;7;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;8º Básico;A;82%;8;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Nivel de Transición 1;A;84%;3;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Nivel de Transición 1;B;84%;2;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Nivel de Transición 2;A;83%;11;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Nivel de Transición 2;B;61%;5;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 1;A;75%;9;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 1;B;84%;8;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 1;D;88%;10;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 2;C;75%;10;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;E;71%;14;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;F;80%;7;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;G;75%;13;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;H;82%;8;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;I;84%;10;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;J;79%;13;;;;;;
2026;2.Abril;10577;Escuela De Educacion Diferencial;212;Educación Especial Discapacidad Intelectual;Laboral 3;K;68%;8;;;;;;
2026;2.Abril;10578;Escuela Sta. Teresa De Los Morros;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;96%;17;;;;;;
2026;2.Abril;10578;Escuela Sta. Teresa De Los Morros;10;Educación Parvularia;2° nivel de Transición (Kinder);A;85%;21;;;;;;
2026;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;1° básico;A;92%;12;;;;;;
2026;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;1° básico;B;87%;11;;;;;;
2026;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;2° básico;A;94%;31;;;;;;
2026;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;2° básico;B;89%;31;;;;;;
2026;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;3° básico;A;93%;26;;;;;;
2026;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;3° básico;B;91%;25;;;;;;
2026;2.Abril;10578;Escuela Sta. Teresa De Los Morros;110;Enseñanza Básica;4° básico;A;84%;25;;;;;;
