agno,mes,RBD,%Asistencia,Matrícula,RBD_Establecimiento,Enseñanza,Nivel,Letra
2025,1.Marzo,25824,0.91,45,25824 Liceo Sergio Silva Bascunan,310,II° Medio,C
2025,1.Marzo,25824,0.86,43,25824 Liceo Sergio Silva Bascunan,310,II° Medio,D
2025,1.Marzo,25824,0.94,30,25824 Liceo Sergio Silva Bascunan,410,III° Medio,C
2025,1.Marzo,25824,0.88,31,25824 Liceo Sergio Silva Bascunan,410,III° Medio,D
2025,1.Marzo,25824,0.89,30,25824 Liceo Sergio Silva Bascunan,410,IV° Medio,C
2025,1.Marzo,25824,0.88,30,25824 Liceo Sergio Silva Bascunan,410,IV° Medio,D
2025,1.Marzo,25824,0.94,45,25824 Liceo Sergio Silva Bascunan,510,III° Medio,A
2025,1.Marzo,25824,0.81,38,25824 Liceo Sergio Silva Bascunan,510,III° Medio,B
2025,1.Marzo,25824,0.87,30,25824 Liceo Sergio Silva Bascunan,510,IV° Medio,A
2025,1.Marzo,25824,0.93,38,25824 Liceo Sergio Silva Bascunan,510,IV° Medio,B
2025,1.Marzo,25938,0.72,11,25938 Liceo De Adultos Ceia De La Pintana,165,Nivel Básico 1 (1° a 4° Básico),A
2025,1.Marzo,25938,0.85,21,25938 Liceo De Adultos Ceia De La Pintana,167,Nivel Básico 2 (5° y 6° Básico),A
2025,1.Marzo,25938,0.9,21,25938 Liceo De Adultos Ceia De La Pintana,167,Nivel Básico 3 (7° y 8° Básico),A
2025,1.Marzo,25938,0.86,15,25938 Liceo De Adultos Ceia De La Pintana,167,Nivel Básico 3 (7° y 8° Básico),B
2025,1.Marzo,25938,0.8,40,25938 Liceo De Adultos Ceia De La Pintana,363,1er Nivel (1° y 2° Medio),A
2025,1.Marzo,25938,0.73,31,25938 Liceo De Adultos Ceia De La Pintana,363,1er Nivel (1° y 2° Medio),B
2025,1.Marzo,25938,0.81,20,25938 Liceo De Adultos Ceia De La Pintana,363,1er Nivel (1° y 2° Medio),C
2025,1.Marzo,25938,0.79,20,25938 Liceo De Adultos Ceia De La Pintana,363,1er Nivel (1° y 2° Medio),D
2025,1.Marzo,25938,0.78,28,25938 Liceo De Adultos Ceia De La Pintana,363,2do Nivel (3° y 4° Medio),A
2025,1.Marzo,25938,0.81,42,25938 Liceo De Adultos Ceia De La Pintana,363,2do Nivel (3° y 4° Medio),B
2025,1.Marzo,25938,0.78,41,25938 Liceo De Adultos Ceia De La Pintana,363,2do Nivel (3° y 4° Medio),C
2025,1.Marzo,25938,0.83,40,25938 Liceo De Adultos Ceia De La Pintana,363,2do Nivel (3° y 4° Medio),D
2025,1.Marzo,25938,0.78,28,25938 Liceo De Adultos Ceia De La Pintana,363,2do Nivel (3° y 4° Medio),E
2025,1.Marzo,25960,0.84,17,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,25960,0.9,18,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,10,1er Nivel de Transición (Pre-kinder),B
2025,1.Marzo,25960,0.9,25,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,25960,0.94,14,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,10,2do Nivel de Transición (Kinder),B
2025,1.Marzo,25960,0.89,31,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,1° Básico,A
2025,1.Marzo,25960,0.85,34,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,1° Básico,B
2025,1.Marzo,25960,0.88,39,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,2° Básico,A
2025,1.Marzo,25960,0.9,36,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,2° Básico,B
2025,1.Marzo,25960,0.91,38,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,3° Básico,A
2025,1.Marzo,25960,0.9,37,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,3° Básico,B
2025,1.Marzo,25960,0.9,37,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,4° Básico,A
2025,1.Marzo,25960,0.9,39,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,4° Básico,B
2025,1.Marzo,25960,0.92,40,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,5° Básico,A
2025,1.Marzo,25960,0.89,39,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,5° Básico,B
2025,1.Marzo,25960,0.89,44,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,6° Básico,A
2025,1.Marzo,25960,0.94,45,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,6° Básico,B
2025,1.Marzo,25960,0.92,44,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,7° Básico,A
2025,1.Marzo,25960,0.92,42,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,7° Básico,B
2025,1.Marzo,25960,0.95,43,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,8° Básico,A
2025,1.Marzo,25960,0.92,42,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,110,8° Básico,B
2025,1.Marzo,25960,0.92,41,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,310,I° Medio,A
2025,1.Marzo,25960,0.94,41,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,310,I° Medio,B
2025,1.Marzo,25960,0.92,45,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,310,II° Medio,A
2025,1.Marzo,25960,0.9,40,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,310,II° Medio,B
2025,1.Marzo,25960,0.75,19,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,363,1er Nivel (1° y 2° Medio),A
2025,1.Marzo,25960,0.73,22,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,363,1er Nivel (1° y 2° Medio),B
2025,1.Marzo,25960,0.74,32,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,363,2do Nivel (3° y 4° Medio),A
2025,1.Marzo,25960,0.77,32,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,363,2do Nivel (3° y 4° Medio),B
2025,1.Marzo,25960,0.92,32,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,510,III° Medio,A
2025,1.Marzo,25960,0.95,39,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,510,III° Medio,B
2025,1.Marzo,25960,0.92,20,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,510,IV° Medio,A
2025,1.Marzo,25960,0.93,32,25960 Centro Educacional Padre Alberto Hurtado De San Bernardo,510,IV° Medio,B
2025,1.Marzo,31293,0.98,38,31293 Liceo Nacional Bicentenario De Excelencia,110,7° Básico,A
2025,1.Marzo,31293,0.97,38,31293 Liceo Nacional Bicentenario De Excelencia,110,7° Básico,B
2025,1.Marzo,31293,0.96,38,31293 Liceo Nacional Bicentenario De Excelencia,110,7° Básico,C
2025,1.Marzo,31293,0.98,38,31293 Liceo Nacional Bicentenario De Excelencia,110,8° Básico,A
2025,1.Marzo,31293,0.97,38,31293 Liceo Nacional Bicentenario De Excelencia,110,8° Básico,B
2025,1.Marzo,31293,0.95,38,31293 Liceo Nacional Bicentenario De Excelencia,310,I° Medio,A
2025,1.Marzo,31293,0.97,39,31293 Liceo Nacional Bicentenario De Excelencia,310,I° Medio,B
2025,1.Marzo,31293,0.93,38,31293 Liceo Nacional Bicentenario De Excelencia,310,I° Medio,C
2025,1.Marzo,31293,0.98,38,31293 Liceo Nacional Bicentenario De Excelencia,310,II° Medio,A
2025,1.Marzo,31293,0.96,38,31293 Liceo Nacional Bicentenario De Excelencia,310,II° Medio,B
2025,1.Marzo,31293,0.97,38,31293 Liceo Nacional Bicentenario De Excelencia,310,III° Medio,A
2025,1.Marzo,31293,0.95,38,31293 Liceo Nacional Bicentenario De Excelencia,310,III° Medio,B
2025,1.Marzo,31293,0.96,38,31293 Liceo Nacional Bicentenario De Excelencia,310,IV° Medio,A
2025,1.Marzo,31293,0.97,36,31293 Liceo Nacional Bicentenario De Excelencia,310,IV° Medio,B
2025,1.Marzo,9583,0.89,16,9583 Centro Educacional Municipal Mariano Latorre,363,1er Nivel (1° y 2° Medio),A
2025,1.Marzo,9583,0.97,41,9583 Centro Educacional Municipal Mariano Latorre,363,2do Nivel (3° y 4° Medio),A
2025,1.Marzo,9583,0.7,22,9583 Centro Educacional Municipal Mariano Latorre,410,I° Medio,A
2025,1.Marzo,9583,0.78,17,9583 Centro Educacional Municipal Mariano Latorre,410,II° Medio,A
2025,1.Marzo,9583,0.6,12,9583 Centro Educacional Municipal Mariano Latorre,410,III° Medio,C
2025,1.Marzo,9583,0.74,23,9583 Centro Educacional Municipal Mariano Latorre,410,IV° Medio,C
2025,1.Marzo,9583,0.74,27,9583 Centro Educacional Municipal Mariano Latorre,510,I° Medio,B
2025,1.Marzo,9583,0.74,21,9583 Centro Educacional Municipal Mariano Latorre,510,I° Medio,C
2025,1.Marzo,9583,0.81,23,9583 Centro Educacional Municipal Mariano Latorre,510,II° Medio,B
2025,1.Marzo,9583,0.84,24,9583 Centro Educacional Municipal Mariano Latorre,510,II° Medio,C
2025,1.Marzo,9583,0.67,29,9583 Centro Educacional Municipal Mariano Latorre,510,III° Medio,E
2025,1.Marzo,9583,0.84,25,9583 Centro Educacional Municipal Mariano Latorre,510,IV° Medio,E
2025,1.Marzo,9583,1.0,7,9583 Centro Educacional Municipal Mariano Latorre,563,1er Nivel (1° y 2° Medio),B
2025,1.Marzo,9583,0.93,9,9583 Centro Educacional Municipal Mariano Latorre,563,2do Nivel (3° Medio),E
2025,1.Marzo,9583,0.82,15,9583 Centro Educacional Municipal Mariano Latorre,563,3er Nivel (4° Medio),E
2025,1.Marzo,9583,0.79,21,9583 Centro Educacional Municipal Mariano Latorre,610,I° Medio,E
2025,1.Marzo,9583,0.85,17,9583 Centro Educacional Municipal Mariano Latorre,610,II° Medio,E
2025,1.Marzo,9583,0.75,32,9583 Centro Educacional Municipal Mariano Latorre,610,III° Medio,A
2025,1.Marzo,9583,0.72,24,9583 Centro Educacional Municipal Mariano Latorre,610,III° Medio,F
2025,1.Marzo,9583,0.87,33,9583 Centro Educacional Municipal Mariano Latorre,610,IV° Medio,A
2025,1.Marzo,9583,0.85,20,9583 Centro Educacional Municipal Mariano Latorre,610,IV° Medio,F
2025,1.Marzo,9583,0.97,7,9583 Centro Educacional Municipal Mariano Latorre,663,1er Nivel (1° y 2° Medio),E
2025,1.Marzo,9583,0.91,20,9583 Centro Educacional Municipal Mariano Latorre,663,2do Nivel (3° Medio),A
2025,1.Marzo,9583,0.96,5,9583 Centro Educacional Municipal Mariano Latorre,663,3er Nivel (4° Medio),A
2025,1.Marzo,9591,0.67,9,9591 Liceo N°523 Parque Las Americas,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,9591,0.83,12,9591 Liceo N°523 Parque Las Americas,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,9591,0.83,23,9591 Liceo N°523 Parque Las Americas,110,1° Básico,A
2025,1.Marzo,9591,0.89,19,9591 Liceo N°523 Parque Las Americas,110,2° Básico,A
2025,1.Marzo,9591,0.87,18,9591 Liceo N°523 Parque Las Americas,110,3° Básico,A
2025,1.Marzo,9591,0.89,36,9591 Liceo N°523 Parque Las Americas,110,4° Básico,A
2025,1.Marzo,9591,0.91,28,9591 Liceo N°523 Parque Las Americas,110,5° Básico,A
2025,1.Marzo,9591,0.83,22,9591 Liceo N°523 Parque Las Americas,110,6° Básico,A
2025,1.Marzo,9591,0.92,25,9591 Liceo N°523 Parque Las Americas,110,7° Básico,A
2025,1.Marzo,9591,0.93,31,9591 Liceo N°523 Parque Las Americas,110,8° Básico,A
2025,1.Marzo,9595,0.94,9,9595 Escuela Capitan Avalos,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,9595,0.85,15,9595 Escuela Capitan Avalos,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,9595,0.92,32,9595 Escuela Capitan Avalos,110,1° Básico,A
2025,1.Marzo,9595,0.95,31,9595 Escuela Capitan Avalos,110,2° Básico,A
2025,1.Marzo,9595,0.92,33,9595 Escuela Capitan Avalos,110,3° Básico,A
2025,1.Marzo,9595,0.91,38,9595 Escuela Capitan Avalos,110,4° Básico,A
2025,1.Marzo,9595,0.97,38,9595 Escuela Capitan Avalos,110,5° Básico,A
2025,1.Marzo,9595,0.96,45,9595 Escuela Capitan Avalos,110,6° Básico,A
2025,1.Marzo,9595,0.95,36,9595 Escuela Capitan Avalos,110,7° Básico,A
2025,1.Marzo,9595,0.97,32,9595 Escuela Capitan Avalos,110,8° Básico,A
2025,1.Marzo,9597,0.86,6,9597 Escuela Pablo De Rokha,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,9597,0.86,8,9597 Escuela Pablo De Rokha,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,9597,0.8,11,9597 Escuela Pablo De Rokha,110,1° Básico,A
2025,1.Marzo,9597,0.9,8,9597 Escuela Pablo De Rokha,110,2° Básico,A
2025,1.Marzo,9597,0.89,10,9597 Escuela Pablo De Rokha,110,3° Básico,A
2025,1.Marzo,9597,0.9,14,9597 Escuela Pablo De Rokha,110,4° Básico,A
2025,1.Marzo,9597,0.9,19,9597 Escuela Pablo De Rokha,110,5° Básico,A
2025,1.Marzo,9597,0.93,15,9597 Escuela Pablo De Rokha,110,6° Básico,A
2025,1.Marzo,9597,0.95,15,9597 Escuela Pablo De Rokha,110,7° Básico,A
2025,1.Marzo,9597,0.74,14,9597 Escuela Pablo De Rokha,110,8° Básico,A
2025,1.Marzo,9598,0.8,8,9598 Escuela Municipal Violeta Parra,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,9598,0.91,12,9598 Escuela Municipal Violeta Parra,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,9598,0.89,21,9598 Escuela Municipal Violeta Parra,110,1° Básico,A
2025,1.Marzo,9598,0.83,29,9598 Escuela Municipal Violeta Parra,110,2° Básico,A
2025,1.Marzo,9598,0.87,29,9598 Escuela Municipal Violeta Parra,110,3° Básico,A
2025,1.Marzo,9598,0.86,38,9598 Escuela Municipal Violeta Parra,110,4° Básico,A
2025,1.Marzo,9598,0.88,29,9598 Escuela Municipal Violeta Parra,110,5° Básico,A
2025,1.Marzo,9598,0.88,26,9598 Escuela Municipal Violeta Parra,110,6° Básico,A
2025,1.Marzo,9598,0.9,28,9598 Escuela Municipal Violeta Parra,110,7° Básico,A
2025,1.Marzo,9598,0.9,25,9598 Escuela Municipal Violeta Parra,110,8° Básico,A
2025,1.Marzo,9602,0.86,22,9602 Colegio Neruda,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,9602,0.78,18,9602 Colegio Neruda,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,9602,0.81,44,9602 Colegio Neruda,110,1° Básico,A
2025,1.Marzo,9602,0.86,29,9602 Colegio Neruda,110,2° Básico,A
2025,1.Marzo,9602,0.88,32,9602 Colegio Neruda,110,3° Básico,A
2025,1.Marzo,9602,0.86,31,9602 Colegio Neruda,110,4° Básico,A
2025,1.Marzo,9602,0.91,40,9602 Colegio Neruda,110,5° Básico,A
2025,1.Marzo,9602,0.91,39,9602 Colegio Neruda,110,6° Básico,A
2025,1.Marzo,9602,0.87,28,9602 Colegio Neruda,110,7° Básico,A
2025,1.Marzo,9602,0.89,29,9602 Colegio Neruda,110,8° Básico,A
2025,1.Marzo,9604,1.0,9,9604 Liceo Municipalizado Centro Educacional La Pintana,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,9604,0.86,25,9604 Liceo Municipalizado Centro Educacional La Pintana,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,9604,1.0,4,9604 Liceo Municipalizado Centro Educacional La Pintana,10,2do Nivel de Transición (Kinder),B
2025,1.Marzo,9604,0.85,19,9604 Liceo Municipalizado Centro Educacional La Pintana,110,1° Básico,A
2025,1.Marzo,9604,0.89,22,9604 Liceo Municipalizado Centro Educacional La Pintana,110,1° Básico,B
2025,1.Marzo,9604,0.88,26,9604 Liceo Municipalizado Centro Educacional La Pintana,110,2° Básico,A
2025,1.Marzo,9604,0.87,24,9604 Liceo Municipalizado Centro Educacional La Pintana,110,2° Básico,B
2025,1.Marzo,9604,0.91,25,9604 Liceo Municipalizado Centro Educacional La Pintana,110,3° Básico,A
2025,1.Marzo,9604,0.87,23,9604 Liceo Municipalizado Centro Educacional La Pintana,110,3° Básico,B
2025,1.Marzo,9604,0.88,26,9604 Liceo Municipalizado Centro Educacional La Pintana,110,4° Básico,A
2025,1.Marzo,9604,0.9,27,9604 Liceo Municipalizado Centro Educacional La Pintana,110,4° Básico,B
2025,1.Marzo,9604,0.89,28,9604 Liceo Municipalizado Centro Educacional La Pintana,110,5° Básico,A
2025,1.Marzo,9604,0.88,31,9604 Liceo Municipalizado Centro Educacional La Pintana,110,5° Básico,B
2025,1.Marzo,9604,0.85,28,9604 Liceo Municipalizado Centro Educacional La Pintana,110,6° Básico,A
2025,1.Marzo,9604,0.89,28,9604 Liceo Municipalizado Centro Educacional La Pintana,110,6° Básico,B
2025,1.Marzo,9604,0.91,19,9604 Liceo Municipalizado Centro Educacional La Pintana,110,7° Básico,A
2025,1.Marzo,9604,0.86,18,9604 Liceo Municipalizado Centro Educacional La Pintana,110,7° Básico,B
2025,1.Marzo,9604,0.92,22,9604 Liceo Municipalizado Centro Educacional La Pintana,110,8° Básico,A
2025,1.Marzo,9604,0.91,20,9604 Liceo Municipalizado Centro Educacional La Pintana,110,8° Básico,B
2025,1.Marzo,9616,0.79,15,9616 Liceo Victor Jara,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,9616,0.86,22,9616 Liceo Victor Jara,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,9616,0.81,25,9616 Liceo Victor Jara,110,1° Básico,A
2025,1.Marzo,9616,0.89,30,9616 Liceo Victor Jara,110,2° Básico,A
2025,1.Marzo,9616,0.84,32,9616 Liceo Victor Jara,110,3° Básico,A
2025,1.Marzo,9616,0.86,28,9616 Liceo Victor Jara,110,4° Básico,A
2025,1.Marzo,9616,0.87,42,9616 Liceo Victor Jara,110,5° Básico,A
2025,1.Marzo,9616,0.9,27,9616 Liceo Victor Jara,110,6° Básico,A
2025,1.Marzo,9616,0.87,30,9616 Liceo Victor Jara,110,6° Básico,B
2025,1.Marzo,9616,0.86,31,9616 Liceo Victor Jara,110,7° Básico,A
2025,1.Marzo,9616,0.89,35,9616 Liceo Victor Jara,110,8° Básico,A
2025,1.Marzo,9616,0.85,34,9616 Liceo Victor Jara,110,8° Básico,B
2025,1.Marzo,9620,0.89,6,9620 Escuela Basica Juan De Dios Aldea,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,9620,0.92,14,9620 Escuela Basica Juan De Dios Aldea,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,9620,0.92,33,9620 Escuela Basica Juan De Dios Aldea,110,1° Básico,A
2025,1.Marzo,9620,0.85,29,9620 Escuela Basica Juan De Dios Aldea,110,2° Básico,A
2025,1.Marzo,9620,0.89,32,9620 Escuela Basica Juan De Dios Aldea,110,3° Básico,A
2025,1.Marzo,9620,0.92,26,9620 Escuela Basica Juan De Dios Aldea,110,4° Básico,A
2025,1.Marzo,9620,0.92,27,9620 Escuela Basica Juan De Dios Aldea,110,5° Básico,A
2025,1.Marzo,9620,0.94,36,9620 Escuela Basica Juan De Dios Aldea,110,6° Básico,A
2025,1.Marzo,9620,0.91,19,9620 Escuela Basica Juan De Dios Aldea,110,7° Básico,A
2025,1.Marzo,9620,0.91,18,9620 Escuela Basica Juan De Dios Aldea,110,7° Básico,B
2025,1.Marzo,9620,0.91,26,9620 Escuela Basica Juan De Dios Aldea,110,8° Básico,A
2025,1.Marzo,9687,0.9,33,9687 Liceo Christa Mc Auliffe,310,I° Medio,A
2025,1.Marzo,9687,0.91,35,9687 Liceo Christa Mc Auliffe,310,I° Medio,B
2025,1.Marzo,9687,0.89,33,9687 Liceo Christa Mc Auliffe,310,I° Medio,C
2025,1.Marzo,9687,0.87,32,9687 Liceo Christa Mc Auliffe,310,II° Medio,A
2025,1.Marzo,9687,0.9,33,9687 Liceo Christa Mc Auliffe,310,II° Medio,B
2025,1.Marzo,9687,0.83,31,9687 Liceo Christa Mc Auliffe,310,II° Medio,C
2025,1.Marzo,9687,0.87,27,9687 Liceo Christa Mc Auliffe,310,III° Medio,A
2025,1.Marzo,9687,0.9,25,9687 Liceo Christa Mc Auliffe,310,III° Medio,B
2025,1.Marzo,9687,0.82,26,9687 Liceo Christa Mc Auliffe,310,III° Medio,C
2025,1.Marzo,9687,0.91,26,9687 Liceo Christa Mc Auliffe,310,IV° Medio,A
2025,1.Marzo,9687,0.9,25,9687 Liceo Christa Mc Auliffe,310,IV° Medio,B
2025,1.Marzo,9687,0.91,26,9687 Liceo Christa Mc Auliffe,310,IV° Medio,C
2025,1.Marzo,9688,0.81,28,9688 Liceo Juan Gomez Millas,310,I° Medio,A
2025,1.Marzo,9688,0.84,29,9688 Liceo Juan Gomez Millas,310,I° Medio,B
2025,1.Marzo,9688,0.88,30,9688 Liceo Juan Gomez Millas,310,I° Medio,C
2025,1.Marzo,9688,0.86,29,9688 Liceo Juan Gomez Millas,310,I° Medio,D
2025,1.Marzo,9688,0.86,28,9688 Liceo Juan Gomez Millas,310,II° Medio,A
2025,1.Marzo,9688,0.9,31,9688 Liceo Juan Gomez Millas,310,II° Medio,B
2025,1.Marzo,9688,0.87,31,9688 Liceo Juan Gomez Millas,310,II° Medio,C
2025,1.Marzo,9688,0.85,24,9688 Liceo Juan Gomez Millas,310,II° Medio,D
2025,1.Marzo,9688,0.92,30,9688 Liceo Juan Gomez Millas,310,III° Medio,A
2025,1.Marzo,9688,0.88,22,9688 Liceo Juan Gomez Millas,310,IV° Medio,A
2025,1.Marzo,9688,0.93,20,9688 Liceo Juan Gomez Millas,363,1er Nivel (1° y 2° Medio),A
2025,1.Marzo,9688,0.94,20,9688 Liceo Juan Gomez Millas,363,1er Nivel (1° y 2° Medio),B
2025,1.Marzo,9688,0.93,34,9688 Liceo Juan Gomez Millas,363,2do Nivel (3° y 4° Medio),A
2025,1.Marzo,9688,0.94,33,9688 Liceo Juan Gomez Millas,363,2do Nivel (3° y 4° Medio),B
2025,1.Marzo,9688,0.95,31,9688 Liceo Juan Gomez Millas,363,2do Nivel (3° y 4° Medio),C
2025,1.Marzo,9688,0.91,26,9688 Liceo Juan Gomez Millas,410,III° Medio,B
2025,1.Marzo,9688,0.85,23,9688 Liceo Juan Gomez Millas,410,IV° Medio,B
2025,1.Marzo,9688,0.93,10,9688 Liceo Juan Gomez Millas,610,III° Medio,C
2025,1.Marzo,9688,0.94,29,9688 Liceo Juan Gomez Millas,610,III° Medio,D
2025,1.Marzo,9688,0.85,16,9688 Liceo Juan Gomez Millas,610,IV° Medio,C
2025,1.Marzo,9688,0.9,33,9688 Liceo Juan Gomez Millas,610,IV° Medio,D
2025,1.Marzo,9698,1.0,1,9698 Escuela Basica Aviadores,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,9698,0.98,20,9698 Escuela Basica Aviadores,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,9698,0.98,33,9698 Escuela Basica Aviadores,110,1° Básico,A
2025,1.Marzo,9698,0.98,26,9698 Escuela Basica Aviadores,110,2° Básico,A
2025,1.Marzo,9698,0.98,35,9698 Escuela Basica Aviadores,110,3° Básico,A
2025,1.Marzo,9698,0.99,38,9698 Escuela Basica Aviadores,110,4° Básico,A
2025,1.Marzo,9698,0.98,39,9698 Escuela Basica Aviadores,110,5° Básico,A
2025,1.Marzo,9698,0.96,35,9698 Escuela Basica Aviadores,110,6° Básico,A
2025,1.Marzo,9698,0.98,29,9698 Escuela Basica Aviadores,110,7° Básico,A
2025,1.Marzo,9698,0.97,38,9698 Escuela Basica Aviadores,110,8° Básico,A
2025,1.Marzo,9702,0.8,15,9702 Escuela Basica Mario Arce Gatica,10,1er Nivel de Transición (Pre-kinder),A
2025,1.Marzo,9702,0.88,17,9702 Escuela Basica Mario Arce Gatica,10,2do Nivel de Transición (Kinder),A
2025,1.Marzo,9702,0.92,31,9702 Escuela Basica Mario Arce Gatica,110,1° Básico,A
2025,1.Marzo,9702,0.93,22,9702 Escuela Basica Mario Arce Gatica,110,2° Básico,A
2025,1.Marzo,9702,0.96,17,9702 Escuela Basica Mario Arce Gatica,110,3° Básico,A
2025,1.Marzo,9702,0.95,23,9702 Escuela Basica Mario Arce Gatica,110,4° Básico,A
2025,1.Marzo,9702,0.92,28,9702 Escuela Basica Mario Arce Gatica,110,5° Básico,A
2025,1.Marzo,9702,0.92,21,9702 Escuela Basica Mario Arce Gatica,110,6° Básico,A
